Label,x,y,elevation
DU211,-66.69706166,18.19005274,524
DU212,-66.69704805,18.18101737,556
DU213,-66.69703443,18.17198199,634
DU214,-66.69702082,18.1629466,772
DU215,-66.69700722,18.15391121,815
DU216,-66.69699361,18.14487581,747
DU217,-66.69698,18.1358404,854
DU218,-66.6969664,18.12680499,877
DU219,-66.6969528,18.11776957,746
DU220,-66.69693919,18.10873414,614
DU221,-66.69692559,18.09969872,440
DU222,-66.696912,18.09066328,272
DU223,-66.6968984,18.08162784,219
DU224,-66.6968848,18.0725924,174
DU225,-66.69687121,18.06355695,176
DU226,-66.69685761,18.05452149,197
DU227,-66.69684402,18.04548604,213
DU228,-66.69683043,18.03645057,220
DU229,-66.69681684,18.02741511,171
DU230,-66.69680326,18.01837964,171
DU231,-66.69678967,18.00934417,171
DU232,-66.69677608,18.00030869,198
DU233,-66.6967625,17.99127322,176
DU234,-66.69618258,17.98278878,132
DU235,-66.69335942,17.97644248,78
DV178,-66.68910116,18.4848555,0
DV179,-66.68802986,18.47919224,1
DV180,-66.68801669,18.47015722,2
DV181,-66.68800353,18.46112218,4
DV182,-66.68799036,18.45208714,6
DV183,-66.6879772,18.44305207,15
DV184,-66.68796403,18.434017,28
DV185,-66.68795087,18.42498191,47
DV186,-66.68793771,18.4159468,116
DV187,-66.68792455,18.40691169,93
DV188,-66.68791139,18.39787656,50
DV189,-66.68789824,18.38884141,144
DV190,-66.68788508,18.37980626,143
DV191,-66.68787193,18.37077109,137
DV192,-66.68785878,18.36173591,137
DV193,-66.68784563,18.35270072,138
DV194,-66.68783248,18.34366552,154
DV195,-66.68781933,18.3346303,279
DV196,-66.68780618,18.32559508,339
DV197,-66.68779304,18.31655984,255
DV198,-66.68777989,18.3075246,198
DV199,-66.68776675,18.29848934,175
DV200,-66.68775361,18.28945407,326
DV201,-66.68774047,18.28041879,439
DV202,-66.68772733,18.27138351,417
DV203,-66.68771419,18.26234821,303
DV204,-66.68770106,18.2533129,214
DV205,-66.68768792,18.24427759,237
DV206,-66.68767479,18.23524226,331
DV207,-66.68766166,18.22620693,350
DV208,-66.68764853,18.21717159,460
DV209,-66.6876354,18.20813624,474
DV210,-66.68762227,18.19910088,566
DV211,-66.68760915,18.19006552,586
DV212,-66.68759602,18.18103014,608
DV213,-66.6875829,18.17199476,648
DV214,-66.68756978,18.16295938,769
DV215,-66.68755666,18.15392398,815
DV216,-66.68754354,18.14488858,722
DV217,-66.68753042,18.13585318,717
DV218,-66.6875173,18.12681776,786
DV219,-66.68750419,18.11778234,681
DV220,-66.68749107,18.10874692,546
DV221,-66.68747796,18.09971149,398
DV222,-66.68746485,18.09067605,390
DV223,-66.68745174,18.08164061,234
DV224,-66.68743863,18.07260517,234
DV225,-66.68742552,18.06356972,165
DV226,-66.68741241,18.05453426,163
DV227,-66.68739931,18.0454988,186
DV228,-66.68738621,18.03646334,220
DV229,-66.68737311,18.02742788,150
DV230,-66.68736,18.01839241,132
DV231,-66.68734691,18.00935693,132
DV232,-66.68733381,18.00032146,171
DV233,-66.68732071,17.99128598,130
DV234,-66.68730762,17.9822505,108
DV235,-66.68856873,17.97639229,70
DW177,-66.67637812,18.49410749,0
DW178,-66.67740566,18.48712081,0
DW179,-66.67856171,18.47920457,2
DW180,-66.67854903,18.47016955,1
DW181,-66.67853635,18.46113452,4
DW182,-66.67852367,18.45209947,7
DW183,-66.678511,18.4430644,29
DW184,-66.67849833,18.43402933,39
DW185,-66.67848565,18.42499424,64
DW186,-66.67847298,18.41595913,140
DW187,-66.67846031,18.40692401,162
DW188,-66.67844764,18.39788888,157
DW189,-66.67843498,18.38885374,196
DW190,-66.67842231,18.37981859,193
DW191,-66.67840965,18.37078342,163
DW192,-66.67839698,18.36174824,163
DW193,-66.67838432,18.35271305,138
DW194,-66.67837166,18.34367784,170
DW195,-66.678359,18.33464263,228
DW196,-66.67834634,18.3256074,264
DW197,-66.67833369,18.31657217,173
DW198,-66.67832103,18.30753692,170
DW199,-66.67830838,18.29850166,178
DW200,-66.67829573,18.28946639,329
DW201,-66.67828307,18.28043111,468
DW202,-66.67827042,18.27139583,468
DW203,-66.67825778,18.26236053,405
DW204,-66.67824513,18.25332522,386
DW205,-66.67823248,18.2442899,286
DW206,-66.67821984,18.23525458,342
DW207,-66.67820719,18.22621925,386
DW208,-66.67819455,18.2171839,418
DW209,-66.67818191,18.20814855,628
DW210,-66.67816927,18.1991132,742
DW211,-66.67815663,18.19007783,592
DW212,-66.678144,18.18104246,611
DW213,-66.67813136,18.17200708,651
DW214,-66.67811873,18.16297169,757
DW215,-66.67810609,18.15393629,801
DW216,-66.67809346,18.14490089,696
DW217,-66.67808083,18.13586548,605
DW218,-66.6780682,18.12683007,676
DW219,-66.67805557,18.11779465,574
DW220,-66.67804295,18.10875923,589
DW221,-66.67803032,18.0997238,485
DW222,-66.6780177,18.09068836,339
DW223,-66.67800507,18.08165292,341
DW224,-66.67799245,18.07261747,213
DW225,-66.67797983,18.06358202,165
DW226,-66.67796721,18.05454657,118
DW227,-66.6779546,18.04551111,151
DW228,-66.67794198,18.03647564,163
DW229,-66.67792937,18.02744018,102
DW230,-66.67791675,18.01840471,115
DW231,-66.67790414,18.00936924,115
DW232,-66.67789153,18.00033376,115
DW233,-66.67787892,17.99129828,70
DW234,-66.67786631,17.9822628,48
DW235,-66.67626653,17.97509837,25
DX178,-66.66918886,18.48814839,0
DX179,-66.66909355,18.47921644,2
DX180,-66.66908136,18.47018142,4
DX181,-66.66906917,18.46114638,3
DX182,-66.66905699,18.45211133,13
DX183,-66.6690448,18.44307627,40
DX184,-66.66903262,18.43404119,52
DX185,-66.66902044,18.4250061,77
DX186,-66.66900825,18.41597099,137
DX187,-66.66899607,18.40693588,162
DX188,-66.66898389,18.39790074,175
DX189,-66.66897172,18.3888656,201
DX190,-66.66895954,18.37983045,215
DX191,-66.66894736,18.37079528,209
DX192,-66.66893519,18.3617601,209
DX193,-66.66892302,18.3527249,186
DX194,-66.66891084,18.3436897,233
DX195,-66.66889867,18.33465448,212
DX196,-66.6688865,18.32561926,212
DX197,-66.66887434,18.31658402,203
DX198,-66.66886217,18.30754877,184
DX199,-66.66885,18.29851351,199
DX200,-66.66883784,18.28947824,282
DX201,-66.66882568,18.28044297,468
DX202,-66.66881352,18.27140768,452
DX203,-66.66880136,18.26237238,405
DX204,-66.6687892,18.25333707,345
DX205,-66.66877704,18.24430176,336
DX206,-66.66876488,18.23526643,363
DX207,-66.66875273,18.2262311,451
DX208,-66.66874057,18.21719575,537
DX209,-66.66872842,18.2081604,659
DX210,-66.66871627,18.19912504,651
DX211,-66.66870412,18.19008968,650
DX212,-66.66869197,18.1810543,611
DX213,-66.66867982,18.17201892,661
DX214,-66.66866767,18.16298353,714
DX215,-66.66865553,18.15394814,716
DX216,-66.66864338,18.14491274,679
DX217,-66.66863124,18.13587733,670
DX218,-66.6686191,18.12684191,580
DX219,-66.66860696,18.11780649,498
DX220,-66.66859482,18.10877107,520
DX221,-66.66858268,18.09973564,428
DX222,-66.66857055,18.0907002,312
DX223,-66.66855841,18.08166476,261
DX224,-66.66854628,18.07262931,169
DX225,-66.66853414,18.06359386,119
DX226,-66.66852201,18.0545584,136
DX227,-66.66850988,18.04552294,97
DX228,-66.66849775,18.03648748,81
DX229,-66.66848563,18.02745201,75
DX230,-66.6684735,18.01841654,105
DX231,-66.66846137,18.00938107,105
DX232,-66.66844925,18.00034559,105
DX233,-66.66843713,17.99131011,77
DX234,-66.66842501,17.98227463,46
DX235,-66.66878257,17.97430141,21
DY178,-66.6596175,18.48809675,0
DY179,-66.6596254,18.47922784,5
DY180,-66.6596137,18.47019281,6
DY181,-66.659602,18.46115778,8
DY182,-66.6595903,18.45212273,18
DY183,-66.6595786,18.44308766,49
DY184,-66.65956691,18.43405259,75
DY185,-66.65955522,18.42501749,94
DY186,-66.65954352,18.41598239,146
DY187,-66.65953183,18.40694727,163
DY188,-66.65952014,18.39791214,183
DY189,-66.65950845,18.38887699,201
DY190,-66.65949676,18.37984184,205
DY191,-66.65948508,18.37080667,226
DY192,-66.65947339,18.36177149,226
DY193,-66.65946171,18.35273629,238
DY194,-66.65945003,18.34370109,267
DY195,-66.65943834,18.33466587,293
DY196,-66.65942666,18.32563065,294
DY197,-66.65941498,18.31659541,231
DY198,-66.65940331,18.30756016,163
DY199,-66.65939163,18.2985249,191
DY200,-66.65937995,18.28948963,190
DY201,-66.65936828,18.28045435,356
DY202,-66.65935661,18.27141906,311
DY203,-66.65934493,18.26238376,268
DY204,-66.65933326,18.25334846,304
DY205,-66.65932159,18.24431314,292
DY206,-66.65930993,18.23527781,391
DY207,-66.65929826,18.22624248,423
DY208,-66.65928659,18.21720713,423
DY209,-66.65927493,18.20817178,481
DY210,-66.65926326,18.19913642,547
DY211,-66.6592516,18.19010106,603
DY212,-66.65923994,18.18106568,712
DY213,-66.65922828,18.1720303,683
DY214,-66.65921662,18.16299491,740
DY215,-66.65920496,18.15395952,678
DY216,-66.65919331,18.14492411,637
DY217,-66.65918165,18.1358887,679
DY218,-66.65917,18.12685329,582
DY219,-66.65915835,18.11781787,438
DY220,-66.65914669,18.10878244,460
DY221,-66.65913504,18.09974701,432
DY222,-66.65912339,18.09071157,312
DY223,-66.65911175,18.08167613,219
DY224,-66.6591001,18.07264068,191
DY225,-66.65908845,18.06360523,191
DY226,-66.65907681,18.05456978,110
DY227,-66.65906517,18.04553432,91
DY228,-66.65905352,18.03649885,105
DY229,-66.65904188,18.02746338,82
DY230,-66.65903024,18.01842791,60
DY231,-66.65901861,18.00939244,60
DY232,-66.65900697,18.00035696,48
DY233,-66.65899533,17.99132148,44
DY234,-66.65900117,17.98230312,17
DY235,-66.6608349,17.97622358,7
DZ178,-66.89609637,18.48512914,0
DZ179,-66.89632881,18.47880272,44
DZ180,-66.89630487,18.46976772,89
DZ181,-66.89628093,18.46073271,110
DZ182,-66.896257,18.45169768,144
DZ183,-66.89623307,18.44266263,176
DZ184,-66.89620914,18.43362758,176
DZ185,-66.89618522,18.42459251,188
DZ186,-66.89616129,18.41555742,202
DZ187,-66.89613737,18.40652233,221
DZ188,-66.89611345,18.39748722,262
DZ189,-66.89608954,18.38845209,286
DZ190,-66.89606562,18.37941696,288
DZ191,-66.89604171,18.37038181,228
DZ192,-66.89601781,18.36134665,245
DZ193,-66.8959939,18.35231148,281
DZ194,-66.89597,18.3432763,281
DZ195,-66.8959461,18.3342411,322
DZ196,-66.8959222,18.3252059,340
DZ197,-66.8958983,18.31617068,369
DZ198,-66.89587441,18.30713545,361
DZ199,-66.89585052,18.29810021,333
DZ200,-66.89582663,18.28906497,351
DZ201,-66.89580274,18.28002971,394
DZ202,-66.89577886,18.27099444,426
DZ203,-66.89575498,18.26195916,426
DZ204,-66.8957311,18.25292388,408
DZ205,-66.89570722,18.24388858,308
DZ206,-66.89568335,18.23485328,240
DZ207,-66.89565948,18.22581796,357
DZ208,-66.89563561,18.21678264,460
DZ209,-66.89561174,18.20774731,397
DZ210,-66.89558788,18.19871197,438
DZ211,-66.89556402,18.18967663,521
DZ212,-66.89554016,18.18064128,645
DZ213,-66.8955163,18.17160591,729
DZ214,-66.89549245,18.16257055,832
DZ215,-66.8954686,18.15353517,831
DZ216,-66.89544475,18.14449979,743
DZ217,-66.8954209,18.13546441,623
DZ218,-66.89539706,18.12642901,475
DZ219,-66.89537322,18.11739361,324
DZ220,-66.89534938,18.10835821,324
DZ221,-66.89532554,18.0993228,334
DZ222,-66.89530171,18.09028738,333
DZ223,-66.89527788,18.08125196,278
DZ224,-66.89525405,18.07221654,226
DZ225,-66.89523022,18.06318111,159
DZ226,-66.8952064,18.05414567,104
DZ227,-66.89518257,18.04511023,91
DZ228,-66.89515875,18.03607479,94
DZ229,-66.89513494,18.02703934,72
DZ230,-66.89511112,18.0180039,58
DZ231,-66.89508731,18.00896844,35
DZ232,-66.8950635,17.99993299,35
DZ233,-66.89503969,17.99089753,27
DZ234,-66.89501589,17.98186207,75
DZ235,-66.89499209,17.9728266,96
DZ236,-66.89496829,17.96379114,133
DZ237,-66.89527573,17.95563844,40
EA177,-66.63973037,18.49523879,0
EA178,-66.6406998,18.48828424,4
EA179,-66.64068908,18.47924923,4
EA180,-66.64067836,18.47021421,8
EA181,-66.64066764,18.46117917,30
EA182,-66.64065692,18.45214412,64
EA183,-66.6406462,18.44310906,59
EA184,-66.64063549,18.43407398,84
EA185,-66.64062477,18.42503888,109
EA186,-66.64061406,18.41600378,137
EA187,-66.64060335,18.40696866,155
EA188,-66.64059263,18.39793352,172
EA189,-66.64058192,18.38889838,193
EA190,-66.64057121,18.37986322,234
EA191,-66.6405605,18.37082805,253
EA192,-66.6405498,18.36179287,253
EA193,-66.64053909,18.35275768,245
EA194,-66.64052839,18.34372247,258
EA195,-66.64051768,18.33468725,316
EA196,-66.64050698,18.32565202,320
EA197,-66.64049628,18.31661679,242
EA198,-66.64048558,18.30758154,242
EA199,-66.64047488,18.29854628,305
EA200,-66.64046418,18.28951101,228
EA201,-66.64045348,18.28047572,359
EA202,-66.64044278,18.27144043,512
EA203,-66.64043209,18.26240513,478
EA204,-66.64042139,18.25336983,606
EA205,-66.6404107,18.24433451,601
EA206,-66.64040001,18.23529918,433
EA207,-66.64038932,18.22626384,390
EA208,-66.64037863,18.2172285,405
EA209,-66.64036794,18.20819315,483
EA210,-66.64035725,18.19915779,482
EA211,-66.64034656,18.19012242,614
EA212,-66.64033588,18.18108704,725
EA213,-66.6403252,18.17205166,768
EA214,-66.64031451,18.16301627,741
EA215,-66.64030383,18.15398087,741
EA216,-66.64029315,18.14494547,665
EA217,-66.64028247,18.13591006,541
EA218,-66.64027179,18.12687464,635
EA219,-66.64026111,18.11783922,612
EA220,-66.64025044,18.10880379,577
EA221,-66.64023976,18.09976836,437
EA222,-66.64022909,18.09073292,325
EA223,-66.64021841,18.08169748,244
EA224,-66.64020774,18.07266203,188
EA225,-66.64019707,18.06362658,147
EA226,-66.6401864,18.05459112,146
EA227,-66.64017573,18.04555566,128
EA228,-66.64016506,18.03652019,74
EA229,-66.6401544,18.02748473,91
EA230,-66.64014373,18.01844925,58
EA231,-66.64013307,18.00941378,58
EA232,-66.6401224,18.0003783,19
EA233,-66.64011174,17.99134282,44
EA234,-66.6415064,17.98550759,8
EB177,-66.63111852,18.49558407,0
EB178,-66.63123115,18.48829424,6
EB179,-66.63122092,18.47925923,5
EB180,-66.63121069,18.47022421,7
EB181,-66.63120046,18.46118917,20
EB182,-66.63119023,18.45215412,48
EB183,-66.63118,18.44311905,88
EB184,-66.63116978,18.43408397,105
EB185,-66.63115955,18.42504888,141
EB186,-66.63114932,18.41601377,159
EB187,-66.6311391,18.40697865,164
EB188,-66.63112888,18.39794352,187
EB189,-66.63111866,18.38890837,210
EB190,-66.63110844,18.37987321,237
EB191,-66.63109822,18.37083804,237
EB192,-66.631088,18.36180286,237
EB193,-66.63107778,18.35276767,251
EB194,-66.63106756,18.34373246,226
EB195,-66.63105735,18.33469724,268
EB196,-66.63104713,18.32566201,293
EB197,-66.63103692,18.31662677,236
EB198,-66.63102671,18.30759152,232
EB199,-66.6310165,18.29855626,314
EB200,-66.63100629,18.28952099,310
EB201,-66.63099608,18.28048571,390
EB202,-66.63098587,18.27145042,513
EB203,-66.63097566,18.26241512,581
EB204,-66.63096546,18.25337981,764
EB205,-66.63095525,18.24434449,782
EB206,-66.63094505,18.23530916,546
EB207,-66.63093485,18.22627383,390
EB208,-66.63092464,18.21723848,405
EB209,-66.63091444,18.20820313,483
EB210,-66.63090424,18.19916777,482
EB211,-66.63089404,18.1901324,614
EB212,-66.63088385,18.18109702,725
EB213,-66.63087365,18.17206164,768
EB214,-66.63086346,18.16302625,741
EB215,-66.63085326,18.15399085,741
EB216,-66.63084307,18.14495545,665
EB217,-66.63083288,18.13592004,541
EB218,-66.63082268,18.12688462,635
EB219,-66.63081249,18.1178492,612
EB220,-66.63080231,18.10881377,577
EB221,-66.63079212,18.09977834,437
EB222,-66.63078193,18.0907429,325
EB223,-66.63077174,18.08170745,277
EB224,-66.63076156,18.07267201,210
EB225,-66.63075138,18.06363655,192
EB226,-66.63074119,18.05460109,115
EB227,-66.63073101,18.04556563,124
EB228,-66.63072083,18.03653017,91
EB229,-66.63071065,18.0274947,88
EB230,-66.63070047,18.01845923,31
EB231,-66.6306903,18.00942375,31
EB232,-66.63068012,18.00038827,14
EB233,-66.63059694,17.99159361,14
EB234,-66.63530738,17.9867928,11
EB234,-66.6267355,17.98655495,6
EC177,-66.62247581,18.49583848,0
EC178,-66.6217625,18.48830377,5
EC179,-66.62175276,18.47926876,5
EC180,-66.62174302,18.47023374,8
EC181,-66.62173328,18.4611987,32
EC182,-66.62172354,18.45216365,60
EC183,-66.6217138,18.44312858,108
EC184,-66.62170406,18.4340935,118
EC185,-66.62169432,18.4250584,144
EC186,-66.62168459,18.4160233,144
EC187,-66.62167485,18.40698818,163
EC188,-66.62166512,18.39795304,187
EC189,-66.62165539,18.3889179,210
EC190,-66.62164566,18.37988274,237
EC191,-66.62163593,18.37084757,237
EC192,-66.6216262,18.36181238,237
EC193,-66.62161647,18.35277719,251
EC194,-66.62160674,18.34374198,226
EC195,-66.62159701,18.33470676,268
EC196,-66.62158729,18.32567154,293
EC197,-66.62157756,18.3166363,236
EC198,-66.62156784,18.30760104,232
EC199,-66.62155812,18.29856578,314
EC200,-66.6215484,18.28953051,310
EC201,-66.62153867,18.28049523,390
EC202,-66.62152896,18.27145994,513
EC203,-66.62151924,18.26242464,581
EC204,-66.62150952,18.25338933,764
EC205,-66.6214998,18.24435401,782
EC206,-66.62149009,18.23531868,546
EC207,-66.62148037,18.22628334,447
EC208,-66.62147066,18.217248,429
EC209,-66.62146095,18.20821265,429
EC210,-66.62145123,18.19917728,451
EC211,-66.62144152,18.19014191,490
EC212,-66.62143181,18.18110654,629
EC213,-66.62142211,18.17207115,857
EC214,-66.6214124,18.16303576,835
EC215,-66.62140269,18.15400037,763
EC216,-66.62139299,18.14496496,571
EC217,-66.62138328,18.13592955,490
EC218,-66.62137358,18.12689413,522
EC219,-66.62136388,18.11785871,612
EC220,-66.62135417,18.10882328,495
EC221,-66.62134447,18.09978785,435
EC222,-66.62133477,18.09075241,407
EC223,-66.62132508,18.08171696,264
EC224,-66.62131538,18.07268151,224
EC225,-66.62130568,18.06364606,154
EC226,-66.62129599,18.0546106,100
EC227,-66.62128629,18.04557514,100
EC228,-66.6212766,18.03653967,78
EC229,-66.6212669,18.0275042,108
EC230,-66.62125721,18.01846873,108
EC231,-66.62124752,18.00943325,93
EC232,-66.62123783,18.00039778,24
EC233,-66.62122814,17.99136229,15
EC234,-66.61979924,17.98399116,6
EC235,-66.61739703,17.97457144,3
EC236,-66.61668351,17.96698661,0
ED177,-66.6134443,18.49383469,0
ED178,-66.61229385,18.48831283,5
ED179,-66.6122846,18.47927782,5
ED180,-66.61227535,18.4702428,8
ED181,-66.61226609,18.46120776,32
ED182,-66.61225684,18.45217271,60
ED183,-66.6122476,18.44313764,108
ED184,-66.61223835,18.43410256,118
ED185,-66.6122291,18.42506747,144
ED186,-66.61221985,18.41603236,144
ED187,-66.61221061,18.40699724,163
ED188,-66.61220136,18.3979621,166
ED189,-66.61219212,18.38892696,186
ED190,-66.61218288,18.3798918,228
ED191,-66.61217364,18.37085662,232
ED192,-66.61216439,18.36182144,232
ED193,-66.61215515,18.35278625,233
ED194,-66.61214592,18.34375104,230
ED195,-66.61213668,18.33471582,279
ED196,-66.61212744,18.32568059,269
ED197,-66.61211821,18.31664535,207
ED198,-66.61210897,18.3076101,201
ED199,-66.61209974,18.29857484,223
ED200,-66.6120905,18.28953957,277
ED201,-66.61208127,18.28050428,362
ED202,-66.61207204,18.27146899,482
ED203,-66.61206281,18.26243369,636
ED204,-66.61205358,18.25339838,659
ED205,-66.61204435,18.24436306,659
ED206,-66.61203512,18.23532773,741
ED207,-66.6120259,18.22629239,536
ED208,-66.61201667,18.21725705,436
ED209,-66.61200745,18.20822169,426
ED210,-66.61199822,18.19918633,499
ED211,-66.611989,18.19015096,546
ED212,-66.61197978,18.18111559,664
ED213,-66.61197056,18.1720802,933
ED214,-66.61196134,18.16304481,857
ED215,-66.61195212,18.15400941,702
ED216,-66.6119429,18.14497401,478
ED217,-66.61193369,18.1359386,397
ED218,-66.61192447,18.12690318,418
ED219,-66.61191526,18.11786775,504
ED220,-66.61190604,18.10883233,483
ED221,-66.61189683,18.09979689,483
ED222,-66.61188762,18.09076145,435
ED223,-66.6118784,18.08172601,297
ED224,-66.61186919,18.07269056,216
ED225,-66.61185999,18.0636551,208
ED226,-66.61185078,18.05461964,167
ED227,-66.61184157,18.04558418,100
ED228,-66.61183236,18.03654871,57
ED229,-66.61182316,18.02751324,59
ED230,-66.61181395,18.01847777,59
ED231,-66.61180475,18.00944229,31
ED232,-66.61179555,18.00040681,15
ED233,-66.61178635,17.99137133,10
ED234,-66.61177714,17.98233585,5
ED235,-66.61170149,17.9733631,3
EE177,-66.60421003,18.49309156,0
EE178,-66.60286719,18.48827698,9
EE179,-66.60281644,18.47928642,5
EE180,-66.60280767,18.47025139,5
EE181,-66.60279891,18.46121636,11
EE182,-66.60279015,18.4521813,49
EE183,-66.60278139,18.44314623,77
EE184,-66.60277263,18.43411115,113
EE185,-66.60276387,18.42507606,107
EE186,-66.60275512,18.41604095,130
EE187,-66.60274636,18.40700583,162
EE188,-66.6027376,18.39797069,177
EE189,-66.60272885,18.38893555,199
EE190,-66.6027201,18.37990039,229
EE191,-66.60271134,18.37086522,230
EE192,-66.60270259,18.36183003,230
EE193,-66.60269384,18.35279484,219
EE194,-66.60268509,18.34375963,230
EE195,-66.60267634,18.33472441,289
EE196,-66.60266759,18.32568918,259
EE197,-66.60265885,18.31665394,194
EE198,-66.6026501,18.30761869,219
EE199,-66.60264135,18.29858342,219
